Date-Time,Focal,Weather,Temperature (F),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),1,2,3,4,5,6,7,8,MAR 1,MAR 2,MAR 3,MAR 4,MAR 5,MAR 6,MAR 7,MAR 8,MAY 1,MAY 2,MAY 3,MAY 4,MAY 5,MAY 6,MAY 7,MAY 8,DDA 1,DDA 2,DDA 3,DDA 4,DDA 5,DDA 6,DDA 7,DDA 8,Notes,Added Time,Referrer Name,Task Owner
05/23/2026 10:32 AM,Delta Dawn,Sunny,85,0,143,Affiliative - Contact sit,Marla,0,22,Stress-Related - Self-groom,,44,109,Stress-Related - Self-groom,,127,136,Stress-Related - Self-groom,,1150,1210,Stress-Related - Self-groom,,1325,1350,Affiliative - Mutual grooming,Marla,1412,1425,Affiliative - Contact sit,Marla,1425,1436,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Rest,Rest,Rest,Rest,Other,Rest,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,05/23/2026 11:37:11,,methall@wisc.edu
05/23/2026 10:16 AM,May Lillie,Sunny,85,132,140,Stress-Related - Vigilance,,140,146,Stress-Related - Self-scratch,,255,304,Stress-Related - Vigilance,,321,327,Stress-Related - Self-scratch,,344,347,Stress-Related - Self-scratch,,648,704,Stress-Related - Self-groom,,704,724,Stress-Related - Vigilance,,730,745,Affiliative - Mutual grooming,Marla,730,745,Affiliative - Contact sit,Marla,943,1004,Stress-Related - Self-groom,,1046,1051,Stress-Related - Self-groom,,1040,1500,Affiliative - Contact sit,Marla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locomotion,Rest,Rest,Forage,Rest,Other,Rest,Rest,2-5 m,Over 5 m,Less than 2 m,Over 5 m,Body contact,Less than 2 m,Body contact,Body contact,,,,,,,,,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Less than 2 m,Less than 2 m,,05/23/2026 11:37:10,,methall@wisc.edu
05/23/2026 10:00 AM,Marla,Sunny,85,54,334,Stress-Related - Vigilance,,423,432,Stress-Related - Self-groom,,456,559,Stress-Related - Self-groom,,559,633,Stress-Related - Vigilance,,633,645,Stress-Related - Self-groom,,710,735,Stress-Related - Vigilance,,752,812,Affiliative - Mutual grooming,May Lillie,826,850,Affiliative - Mutual grooming,May Lillie,850,856,Affiliative - Give grooming,May Lillie,856,905,Affiliative - Mutual grooming,May Lillie,905,916,Affiliative - Give grooming,May Lillie,916,954,Stress-Related - Vigilance,,954,1002,Stress-Related - Self-groom,,1044,1056,Stress-Related - Self-groom,,1056,1111,Stress-Related - Vigilance,,1111,1158,Stress-Related - Self-groom,,1158,1215,Stress-Related - Vigilance,,1418,1429,Stress-Related - Self-groom,,1429,1500,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Other,Other,Social,Other,Other,Rest,,,,,,,,,Over 5 m,Over 5 m,2-5 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,05/23/2026 11:37:07,,methall@wisc.edu
05/17/2026 02:25 PM,Marla,Sunny,86,820,831,Affiliative - Greet,Delta Dawn,831,932,Affiliative - Mutual grooming,Delta Dawn,831,1129,Affiliative - Contact sit,Delta Dawn,932,945,Affiliative - Give grooming,Delta Dawn,950,1010,Affiliative - Play,Delta Dawn,1020,1044,Affiliative - Mutual grooming,Delta Dawn,1100,1129,Affiliative - Mutual grooming,Delta Dawn,1434,1443,Stress-Related - Vigilance,,1443,1500,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Social,Social,Rest,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,2-5 m,,05/17/2026 14:52:08,,methall@wisc.edu
05/17/2026 02:09 PM,Delta Dawn,Sunny,86,935,943,Stress-Related - Vigilance,,943,951,Stress-Related - Self-scratch,,951,1123,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Other,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,,05/17/2026 14:52:07,,methall@wisc.edu
05/17/2026 01:54 PM,May Lillie,Sunny,86,203,,Stress-Related - Vigilance,,224,230,Stress-Related - Self-scratch,,230,240,Stress-Related - Self-groom,,249,259,Affiliative - Contact sit,Delta Dawn,310,315,Stress-Related - Yawn,,403,417,Stress-Related - Vigilance,,417,448,Stress-Related - Self-scratch,,,,,,838,850,Stress-Related - Vigilance,,850,905,Stress-Related - Self-groom,,1245,1303,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Other,Rest,Rest,Rest,Rest,Rest,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,05/17/2026 14:52:05,,methall@wisc.edu
05/17/2026 01:38 PM,Delta Dawn,Sunny,86,0,25,Stress-Related - Self-groom,,143,213,Stress-Related - Self-groom,,912,921,Stress-Related - Self-groom,,938,1005,Affiliative - Mutual grooming,Marla,1016,1341,Affiliative - Contact sit,Marla,1016,1200,Affiliative - Mutual grooming,Marla,1200,1305,Affiliative - Receive grooming,Marla,1305,1332,Affiliative - Mutual grooming,Marla,1341,1422,Stress-Related - Vigilance,,1451,1500,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Rest,Rest,Rest,Social,Social,Rest,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,,05/17/2026 14:52:04,,methall@wisc.edu
05/17/2026 11:01 AM,May Lillie,Sunny,85,200,216,Stress-Related - Self-groom,,216,221,Stress-Related - Vigilance,,943,1021,Affiliative - Contact sit,Marla,1045,1051,Stress-Related - Vigilance,,1129,1134,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,05/17/2026 12:29:00,,methall@wisc.edu
05/17/2026 10:44 AM,Marla,Sunny,85,0,48,Affiliative - Play,Delta Dawn,116,120,Affiliative - Mutual grooming,Delta Dawn,140,228,Affiliative - Receive grooming,Delta Dawn,236,250,Affiliative - Give grooming,Delta Dawn,304,401,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Social,Rest,Rest,Rest,Rest,Rest,Rest,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,05/17/2026 12:28:59,,methall@wisc.edu
05/17/2026 10:28 AM,Delta Dawn,Sunny,85,0,29,Stress-Related - Vigilance,,36,54,Stress-Related - Self-groom,,110,120,Stress-Related - Vigilance,,120,135,Stress-Related - Self-groom,,135,155,Stress-Related - Vigilance,,240,314,Affiliative - Mutual grooming,Marla,240,325,Affiliative - Contact sit,Marla,838,1017,Stress-Related - Vigilance,,1035,1041,Stress-Related - Vigilance,,1336,1500,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Rest,Rest,Rest,Other,Rest,Other,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,,,,,,,,,,05/17/2026 11:28:56,,methall@wisc.edu
05/16/2026 02:35 PM,May Lillie,Sunny,82,0,239,Affiliative - Contact sit,Marla,25,38,Affiliative - Receive grooming,Marla,100,135,Affiliative - Receive grooming,Marla,239,310,Stress-Related - Vigilance,,310,327,Stress-Related - Self-groom,,408,425,Affiliative - Mutual grooming,Delta Dawn,425,445,Affiliative - Receive grooming,Delta Dawn,518,833,Affiliative - Contact sit,Marla,807,818,Stress-Related - Vigilance,,925,950,Stress-Related - Vigilance,,1000,1131,Stress-Related - Vigilance,,1448,1500,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Social,Other,Rest,Rest,Rest,Other,Rest,Body contact,Body contact,Less than 2 m,Less than 2 m,Body contact,Body contact,2-5 m,2-5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,05/16/2026 15:11:30,,methall@wisc.edu
05/16/2026 02:15 PM,Marla,Sunny,82,22,28,Stress-Related - Self-scratch,,28,351,Stress-Related - Vigilance,,351,357,Stress-Related - Self-groom,,400,511,Stress-Related - Vigilance,,511,535,Affiliative - Mutual grooming,May Lillie,511,702,Affiliative - Contact sit,May Lillie,535,610,Affiliative - Receive grooming,May Lillie,624,654,Affiliative - Receive grooming,May Lillie,730,938,Affiliative - Contact sit,Delta Dawn,830,1015,Stress-Related - Vigilance,,1158,1312,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locomotion,Other,Other,Social,Rest,Rest,Rest,Rest,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Over 5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Less than 2 m,2-5 m,Over 5 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,,05/16/2026 15:11:28,,methall@wisc.edu
05/16/2026 01:36 PM,Delta Dawn,Sunny,80,220,229,Stress-Related - Vigilance,,340,345,Stress-Related - Vigilance,,415,436,Stress-Related - Vigilance,,500,515,Stress-Related - Vigilance,,639,652,Stress-Related - Vigilance,,738,757,Stress-Related - Vigilance,,1039,1108,Stress-Related - Vigilance,,1123,1200,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forage,Forage,Forage,Locomotion,Locomotion,Locomotion,Other,Locomotion,Over 5 m,Over 5 m,Over 5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Less than 2 m,,,,,,,,,,05/16/2026 15:11:27,,methall@wisc.edu
05/16/2026 10:37 AM,May Lillie,Sunny,78,0,6,Stress-Related - Vigilance,,449,1500,Affiliative - Contact sit,Delta Dawn,449,536,Affiliative - Mutual grooming,Delta Dawn,536,641,Affiliative - Receive grooming,Delta Dawn,718,824,Affiliative - Mutual grooming,Delta Dawn,840,850,Affiliative - Mutual grooming,Delta Dawn,850,901,Affiliative - Receive grooming,Delta Dawn,1010,1041,Affiliative - Give grooming,Delta Dawn,1057,1122,Affiliative - Receive grooming,Delta Dawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Social,Social,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,Body contact,Body contact,Body contact,Body contact,Body contact,,05/16/2026 11:43:33,,methall@wisc.edu
05/16/2026 10:21 AM,Marla,Sunny,78,0,59,Affiliative - Contact sit,May Lillie,27,49,Stress-Related - Self-groom,,49,115,Stress-Related - Vigilance,,115,353,Affiliative - Contact sit,Delta Dawn,145,200,Affiliative - Mutual grooming,Delta Dawn,250,332,Stress-Related - Vigilance,,332,344,Stress-Related - Self-groom,,353,412,Stress-Related - Vigilance,,412,422,Stress-Related - Self-groom,,422,448,Stress-Related - Vigilance,,658,708,Stress-Related - Vigilance,,724,851,Stress-Related - Vigilance,,851,900,Stress-Related - Self-scratch,,900,935,Stress-Related - Vigilance,,946,956,Stress-Related - Self-groom,,956,1049,Stress-Related - Vigilance,,1144,1200,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Social,Other,Rest,Other,Other,Rest,Rest,,,,,,,,,Body contact,2-5 m,2-5 m,2-5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,05/16/2026 11:43:31,,methall@wisc.edu
05/16/2026 10:04 AM,Delta Dawn,Sunny,78,0,17,Stress-Related - Self-groom,,355,400,Stress-Related - Self-scratch,,418,432,Stress-Related - Self-groom,,1446,1500,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,,05/16/2026 11:43:28,,methall@wisc.edu
