Date-Time,Focal,Weather,Temperature (F),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),1,2,3,4,5,6,7,8,AUT 1,AUT 2,AUT 3,AUT 4,AUT 5,AUT 6,AUT 7,AUT 8,POL 1,POL 2,POL 3,POL 4,POL 5,POL 6,POL 7,POL 8,CHA 1,CHA 2,CHA 3,CHA 4,CHA 5,CHA 6,CHA 7,CHA 8,TCH 1,TCH 2,TCH 3,TCH 4,TCH 5,TCH 6,TCH 7,TCH 8,Notes,Added Time,Referrer Name,Task Owner
07/10/2026 09:43 AM,Polli,Sunny,89,0,16,Stress-Related - Self-groom,,16,31,Stress-Related - Vigilance,,31,123,Stress-Related - Self-groom,,133,152,Affiliative - Receive grooming,Chagall,159,220,Affiliative - Mutual grooming,Chagall,220,251,Affiliative - Give grooming,Chagall,251,253,Submission - Be displaced,Tracy Chapman,310,315,Stress-Related - Self-scratch,,453,507,Stress-Related - Self-groom,,752,1100,Affiliative - Contact sit,Chagall,1023,1055,Stress-Related - Vigilance,,1115,1151,Affiliative - Contact sit,Tracy Chapman,1119,1140,Affiliative - Mutual grooming,Tracy Chapman,1140,1151,Affiliative - Give grooming,Tracy Chapman,1151,1159,Affiliative - Mutual grooming,Tracy Chapman,1159,1221,Affiliative - Receive grooming,Tracy Chapman,1244,1247,Stress-Related - Self-scratch,,1247,1305,Stress-Related - Self-groom,,1315,1324,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Social,Rest,Rest,Rest,Rest,Social,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Body contact,Body contact,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Body contact,Less than 2 m,,07/10/2026 11:36:40,,methall@wisc.edu
07/10/2026 09:59 AM,Chagall,Sunny,89,320,329,Stress-Related - Vigilance,,329,348,Stress-Related - Self-groom,,359,512,Stress-Related - Vigilance,,526,651,Stress-Related - Vigilance,,833,837,Stress-Related - Vigilance,,840,844,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Other,Other,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/10/2026 11:36:42,,methall@wisc.edu
07/10/2026 10:24 AM,Tracy Champan,Sunny,93,232,237,Stress-Related - Self-groom,,247,307,Stress-Related - Vigilance,,315,,Affiliative - Contact sit,Polli,319,334,Affiliative - Mutual grooming,Polli,352,402,Stress-Related - Vigilance,,412,915,Affiliative - Contact sit,Chagall,415,625,Affiliative - Mutual grooming,Chagall,625,714,Affiliative - Give grooming,Chagall,717,910,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Other,Social,Other,Rest,Rest,Rest,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,07/10/2026 11:36:44,,methall@wisc.edu
07/10/2026 10:39 AM,Autumn,Sunny,93,519,544,Stress-Related - Vigilance,,903,929,Stress-Related - Vigilance,,1110,1124,Stress-Related - Vigilance,,1124,1144,Stress-Related - Self-groom,,1154,1156,Stress-Related - Yawn,,1204,1210,Stress-Related - Self-groom,,1406,1416,Stress-Related - Vigilance,,1419,1430,Stress-Related - Self-groom,,1450,1456,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Other,Other,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,,07/10/2026 11:36:46,,methall@wisc.edu
07/10/2026 10:50 AM,Polli,Sunny,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,07/10/2026 11:36:48,,methall@wisc.edu
07/10/2026 11:00 AM,Chagall,Sunny,93,858,901,Stress-Related - Yawn,,1320,1433,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Other,Rest,Other,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/10/2026 11:36:50,,methall@wisc.edu
07/10/2026 11:00 AM,Chagall,Sunny,93,858,901,Stress-Related - Yawn,,1320,1433,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Other,Rest,Other,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/10/2026 11:53:22,,methall@wisc.edu
07/11/2026 09:36 AM,Tracy Champan,Sunny,86,0,338,Affiliative - Contact sit,,0,116,Affiliative - Mutual grooming,Chagall,116,147,Affiliative - Receive grooming,Chagall,147,328,Affiliative - Mutual grooming,Chagall,328,334,Affiliative - Receive grooming,Chagall,345,356,Affiliative - Give grooming,Autumn,401,510,Stress-Related - Vigilance,,517,528,Stress-Related - Vigilance,,534,710,Stress-Related - Vigilance,,711,805,Stress-Related - Self-groom,,805,920,Affiliative - Contact sit,Chagall,817,837,Affiliative - Mutual grooming,Chagall,842,909,Affiliative - Give grooming,Chagall,912,1006,Stress-Related - Vigilance,,1011,1026,Affiliative - Contact sit,Polli,1026,1028,Agonistic - Displace,Polli,1120,1138,Stress-Related - Vigilance,,1236,1246,Stress-Related - Self-groom,,1256,1309,Affiliative - Receive grooming,Chagall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Social,Other,Other,Other,Other,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,07/11/2026 11:34:42,,methall@wisc.edu
07/11/2026 09:52 AM,Autumn,Sunny,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/11/2026 11:34:45,,methall@wisc.edu
07/11/2026 10:05 AM,Polli,Sunny,86,712,720,Stress-Related - Self-groom,,749,1112,Affiliative - Contact sit,Chagall,1416,1425,Stress-Related - Vigilance,,1446,1500,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/11/2026 11:34:47,,methall@wisc.edu
07/11/2026 10:17 AM,Chagall,Sunny,86,358,530,Affiliative - Contact sit,Tracy Chapman,423,439,Stress-Related - Self-groom,,440,448,Stress-Related - Vigilance,,448,455,Stress-Related - Self-groom,,455,505,Stress-Related - Vigilance,,505,509,Stress-Related - Self-scratch,,922,956,Stress-Related - Self-groom,,1049,1056,Stress-Related - Self-scratch,,1120,1126,Stress-Related - Self-scratch,,1130,1134,Agonistic - Displace,Tracy Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/11/2026 11:34:49,,methall@wisc.edu
07/11/2026 10:32 AM,Tracy Champan,Sunny,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,07/11/2026 11:34:51,,methall@wisc.edu
07/11/2026 10:46 AM,Autumn,Sunny,87,437,442,Stress-Related - Self-groom,,446,455,Stress-Related - Self-groom,,518,522,Stress-Related - Self-groom,,522,538,Stress-Related - Vigilance,,538,551,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/11/2026 11:34:52,,methall@wisc.edu
07/11/2026 11:03 AM,Polli,Sunny,87,620,626,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/11/2026 11:34:54,,methall@wisc.edu
07/11/2026 11:15 AM,Tracy Champan,Sunny,87,802,812,Stress-Related - Vigilance,,1359,1407,Affiliative - Greet,Chagall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Social,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,,,,,,,,,,07/11/2026 11:34:56,,methall@wisc.edu
07/11/2026 12:29 PM,Autumn,Sunny,94,120,137,Stress-Related - Self-groom,,212,221,Stress-Related - Self-groom,,224,229,Stress-Related - Vigilance,,555,612,Stress-Related - Self-groom,,629,631,Stress-Related - Yawn,,634,651,Stress-Related - Self-groom,,728,738,Stress-Related - Self-groom,,740,745,Stress-Related - Self-scratch,,810,823,Stress-Related - Vigilance,,1407,1415,Affiliative - Receive grooming,Tracy Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Other,Other,Rest,Rest,Rest,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/11/2026 13:36:32,,methall@wisc.edu
07/11/2026 12:44 PM,Chagall,Sunny,94,0,432,Affiliative - Contact sit,Tracy Chapman,0,12,Stress-Related - Self-groom,,54,110,Stress-Related - Self-scratch,,122,139,Affiliative - Mutual grooming,Tracy Chapman,139,148,Affiliative - Give grooming,Tracy Chapman,218,227,Affiliative - Give grooming,Tracy Chapman,228,302,Affiliative - Mutual grooming,Tracy Chapman,302,323,Affiliative - Give grooming,Chagall,340,423,Stress-Related - Vigilance,,458,503,Stress-Related - Self-scratch,,513,530,Stress-Related - Self-groom,,808,819,Stress-Related - Vigilance,,952,1048,Stress-Related - Vigilance,,1142,1201,Stress-Related - Vigilance,,1309,1322,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Other,Other,Locomotion,Other,Other,Other,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Less than 2 m,Over 5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,Over 5 m,Over 5 m,,,,,,,,,Body contact,Body contact,Body contact,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,,07/11/2026 13:36:34,,methall@wisc.edu
07/17/2026 09:58 AM,Tracy Champan,Sunny,87,602,628,Affiliative - Receive grooming,Autumn,629,748,Affiliative - Mutual grooming,Autumn,749,810,Affiliative - Give grooming,Autumn,811,833,Affiliative - Mutual grooming,Autumn,1052,1100,Affiliative - Greet,Autumn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Social,Rest,Rest,Rest,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,,07/17/2026 10:58:03,,methall@wisc.edu
07/17/2026 10:13 AM,Autumn,Sunny,87,1056,1105,Affiliative - Mutual grooming,Chagall,1134,1140,Affiliative - Greet,Tracy Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,,07/17/2026 10:58:05,,methall@wisc.edu
07/17/2026 10:23 AM,Polli,Sunny,87,405,436,Stress-Related - Vigilance,,620,623,Stress-Related - Vigilance,,1140,1500,Affiliative - Contact sit,Tracy Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Body contact,,07/17/2026 10:58:07,,methall@wisc.edu
07/17/2026 10:38 AM,Chagall,Sunny,87,1131,1136,Stress-Related - Self-scratch,,1310,1333,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/17/2026 10:58:08,,methall@wisc.edu
07/18/2026 10:33 AM,Autumn,Sunny,85,0,20,Affiliative - Contact sit,Tracy Chapman,2,18,Affiliative - Mutual grooming,Tracy Chapman,147,152,Stress-Related - Self-groom,,154,206,Stress-Related - Vigilance,,505,606,Stress-Related - Vigilance,,951,1008,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Other,Rest,Other,Rest,Other,Rest,Rest,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,07/18/2026 16:07:32,,methall@wisc.edu
07/18/2026 10:48 AM,Polli,Sunny,85,0,109,Stress-Related - Vigilance,,330,337,Stress-Related - Self-groom,,436,439,Stress-Related - Vigilance,,646,657,Stress-Related - Vigilance,,715,735,Stress-Related - Vigilance,,813,818,Stress-Related - Vigilance,,957,1003,Stress-Related - Vigilance,,1422,1500,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Rest,Rest,Rest,Other,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,07/18/2026 16:07:34,,methall@wisc.edu
07/18/2026 11:01 AM,Tracy Champan,Sunny,85,122,207,Stress-Related - Vigilance,,553,623,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Rest,Other,Rest,Rest,Rest,Rest,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,07/18/2026 16:07:36,,methall@wisc.edu
07/18/2026 11:14 AM,Chagall,Sunny,85,1243,1317,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/18/2026 16:07:37,,methall@wisc.edu
07/18/2026 01:26 PM,Autumn,Sunny,92,0,636,Affiliative - Contact sit,Polli,637,823,Affiliative - Contact sit,Tracy Chapman,643,703,Affiliative - Mutual grooming,Tracy Chapman,720,818,Affiliative - Mutual grooming,Tracy Chapman,800,823,Affiliative - Contact sit,Chagall,830,840,Affiliative - Contact sit,Polli,1136,1155,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Social,Rest,Rest,Rest,Rest,,,,,,,,,Body contact,Body contact,Body contact,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,,07/18/2026 16:07:40,,methall@wisc.edu
